id,questionId,topicId
5753,1989,23
5754,2010,64
5755,2011,29
5756,2011,64
5757,2012,32
5758,2012,1
5759,2013,1
5760,2013,23
5761,2031,37
5762,2031,23
5763,2036,71
5764,2036,5
5765,2036,1
5766,2036,62
5767,2015,38
5768,2015,1
5769,2016,1
5770,2016,62
5771,2017,60
5772,2017,64
5773,2017,23
5774,2018,46
5775,2018,5
5776,2018,1
5777,2018,62
5778,2041,18
5779,2045,5
5780,2045,1
5781,2046,18
5782,2005,46
5783,2005,1
5784,2005,31
5785,2006,59
5786,2006,46
5787,2006,5
5788,2006,1
5789,1311,38
5790,1311,46
5791,1311,1
5792,2008,63
5793,2008,64
5794,2008,37
5795,2008,23
5796,2025,15
5797,2025,64
5798,2025,31
5799,2027,71
5800,2027,64
5801,2027,5
5802,2027,1
5803,2026,29
5804,2026,1
5805,2028,39
5806,2028,23
5807,2047,38
5808,2047,5
5809,2047,1
5810,2052,45
5811,2052,1
5812,2052,6
5813,2052,69
5814,2052,7
5815,2032,64
5816,2032,29
5817,2032,37
5818,2033,64
5819,2033,37
5820,2035,1
5821,2035,11
5822,2035,19
5823,2035,38
5824,2035,72
5825,2034,46
5826,2034,1
5827,2057,18
5828,2062,10
5829,2062,1
5830,2062,8
5831,2062,37
5832,2062,26
5833,2062,23
5834,2020,1
5835,2021,63
5836,2021,59
5837,2021,64
5838,2022,1
5839,2022,23
5840,2023,45
5841,2023,1
5842,2023,20
5843,2023,32
5844,2023,31
5845,2042,1
5846,2042,62
5847,2043,38
5848,2043,59
5849,2043,1
5850,2044,46
5851,2044,8
5852,2044,64
5853,2044,31
5854,1313,13
5855,1313,37
5856,1313,69
5857,1313,68
5858,1313,28
5859,1313,23
5860,2063,18
5861,2069,60
5862,2069,5
5863,2069,1
5864,2064,18
5865,2048,59
5866,2048,1
5867,2049,29
5868,2049,1
5869,2049,62
5870,2050,52
5871,2050,37
5872,2051,1
5873,2051,55
5874,2051,5
5875,2051,67
5876,2051,30
5877,2074,27
5878,2074,37
5879,2074,1
5880,2037,24
5881,2037,37
5882,2038,11
5883,2038,38
5884,2038,1
5885,2039,26
5886,2039,64
5887,2039,29
5888,2039,37
5889,2040,28
5890,2040,1
5891,2040,23
5892,2058,59
5893,2058,1
5894,2059,46
5895,2059,8
5896,2059,64
5897,2059,31
5898,2061,23
5899,2060,5
5900,2060,31
5901,2060,19
5902,2060,69
5903,2060,7
5904,2070,64
5905,2087,18
5906,1264,64
5907,1264,31
5908,2066,29
5909,2066,1
5910,2067,38
5911,2067,1
5912,2067,23
5913,2068,1
5914,2068,70
5915,2068,8
5916,2068,31
5917,2068,19
5918,2092,18
5919,2071,15
5920,2071,1
5921,2071,31
5922,2053,15
5923,2053,64
5924,2053,31
5925,2054,32
5926,2054,1
5927,2054,31
5928,2055,62
5929,2055,46
5930,2055,1
5931,2055,31
5932,1305,63
5933,1305,43
5934,1305,1
5935,2076,59
5936,2076,64
5937,2077,64
5938,2077,29
5939,2077,1
5940,2078,2
5941,2078,1
5942,2078,8
5943,2078,9
5944,2078,23
5945,2079,1
5946,2079,70
5947,2079,64
5948,2079,31
5949,2079,30
5950,2097,18
5951,2072,63
5952,2072,43
5953,2072,1
5954,2098,18
5955,2083,44
5956,2083,24
5957,2083,37
5958,2084,29
5959,2084,1
5960,1295,5
5961,1295,37
5962,2086,1
5963,2086,23
5964,2073,27
5965,2073,1
5966,2073,37
5967,2073,24
5968,2073,5
5969,1302,64
5970,2080,38
5971,2080,24
5972,2080,1
5973,2081,1
5974,2081,23
5975,1336,55
5976,1336,30
5977,1336,64
5978,2093,71
5979,2093,64
5980,2093,1
5981,2094,32
5982,2094,29
5983,2094,1
5984,2095,63
5985,2095,71
5986,2095,29
5987,2095,64
5988,2096,4
5989,2096,5
5990,2096,1
5991,2110,18
5992,2111,5
5993,2111,1
5994,2099,64
5995,2099,1
5996,2085,29
5997,2085,1
5998,2085,62
5999,2100,52
6000,2100,29
6001,2100,37
6002,2101,1
6003,2101,11
6004,2101,5
6005,2101,19
6006,2101,38
6007,2101,72
6008,2121,11
6009,2121,19
6010,2121,28
6011,2121,72
6012,2120,18
6013,2126,19
6014,2126,69
6015,2126,7
6016,2088,29
6017,2088,64
6018,2089,38
6019,2089,29
6020,2089,1
6021,2090,58
6022,2090,68
6023,2090,28
6024,2090,23
6025,2091,67
6026,2091,64
6027,2091,23
6028,2127,18
6029,2106,44
6030,2106,37
6031,2106,1
6032,2107,2
6033,2107,64
6034,2107,1
6035,2107,31
6036,2108,38
6037,2108,1
6038,2108,23
6039,2109,21
6040,2109,1
6041,519,46
6042,519,1
6043,519,31
6044,2112,60
6045,2112,1
6046,2112,62
6047,2113,1
6048,2113,62
6049,2113,21
6050,2113,32
6051,2113,49
6052,2113,64
6053,2114,2
6054,2114,1
6055,2114,8
6056,2114,9
6057,2114,23
6058,2115,64
6059,2115,23
6060,2136,18
6061,1979,29
6062,1979,1
6063,2143,18
6064,2102,46
6065,2102,1
6066,2103,11
6067,2103,19
6068,2103,38
6069,2103,1
6070,2104,1
6071,2104,20
6072,2104,11
6073,2104,31
6074,2104,19
6075,2104,69
6076,2105,44
6077,2105,1
6078,2105,8
6079,2105,37
6080,2105,9
6081,2105,15
6082,2105,31
6083,2105,23
6084,2122,24
6085,2122,1
6086,2122,31
6087,2123,1
6088,2123,62
6089,2123,29
6090,2123,63
6091,2123,43
6092,2124,1
6093,2124,23
6094,2125,44
6095,2125,1
6096,2125,62
6097,2125,37
6098,2125,72
6099,2141,24
6100,2141,37
6101,2128,63
6102,2128,71
6103,2128,64
6104,2129,44
6105,2129,1
6106,2129,37
6107,2129,31
6108,2129,15
6109,2130,2
6110,2130,8
6111,2130,9
6112,2130,64
6113,2130,23
6114,2131,19
6115,2131,69
6116,2131,72
6117,2131,23
6118,2152,18
6119,2153,37
6120,2153,23
6121,2153,26
6122,2153,69
6123,2153,7
6124,2116,15
6125,2116,1
6126,2116,31
6127,2117,62
6128,2117,29
6129,2117,1
6130,2117,31
6131,2118,1
6132,2118,62
6133,2118,5
6134,2118,31
6135,2118,23
6136,2119,60
6137,2119,5
6138,2119,1
6139,2119,31
6140,2158,18
6141,2137,59
6142,2137,64
6143,2137,1
6144,2138,1
6145,2139,20
6146,2139,15
6147,2139,1
6148,2139,31
6149,2140,2
6150,2140,29
6151,2140,24
6152,2140,64
6153,2140,15
6154,2142,32
6155,2142,29
6156,2142,1
6157,2142,62
6158,2144,1
6159,2145,38
6160,2145,46
6161,2145,1
6162,2146,38
6163,2146,24
6164,2146,1
6165,2147,1
6166,2147,37
6167,2147,63
6168,2147,64
6169,2147,31
6170,2147,39
6171,2147,23
6172,2167,18
6173,2075,45
6174,2075,46
6175,2075,1
6176,2075,62
6177,2132,38
6178,2132,59
6179,2132,1
6180,2133,64
6181,2133,15
6182,2133,1
6183,2133,31
6184,2134,60
6185,2134,46
6186,2134,5
6187,2134,64
6188,2135,1
6189,2135,24
6190,2135,31
6191,2135,46
6192,2135,15
6193,2172,18
6194,2154,29
6195,2154,64
6196,2155,59
6197,2155,37
6198,2155,1
6199,2156,1
6200,2156,29
6201,2156,37
6202,2156,26
6203,2156,15
6204,2157,63
6205,2157,43
6206,2157,29
6207,2157,64
6208,510,45
6209,510,1
6210,510,21
6211,510,40
6212,510,4
6213,510,5
6214,510,31
6215,510,56
6216,2159,8
6217,2159,1
6218,2159,31
6219,2160,38
6220,2160,37
6221,2160,1
6222,2160,62
6223,2161,45
6224,2161,17
6225,2161,20
6226,2161,32
6227,2161,31
6228,2162,45
6229,2162,1
6230,2162,71
6231,2162,8
6232,2162,9
6233,2162,5
6234,2162,23
6235,512,1
6236,512,23
6237,2148,16
6238,2148,29
6239,2148,1
6240,2148,62
6241,2149,26
6242,2149,64
6243,2149,29
6244,2149,37
6245,2151,11
6246,2151,28
6247,2151,1
6248,2150,5
6249,2150,1
6250,2185,18
6251,2168,64
6252,2169,59
6253,2169,20
6254,2169,1
6255,2169,31
6256,2170,2
6257,2170,8
6258,2170,24
6259,2170,1
6260,2171,11
6261,2171,58
6262,2171,28
6263,1992,71
6264,1992,36
6265,1992,62
6266,2173,64
6267,2174,2
6268,2174,37
6269,2174,24
6270,2174,31
6271,2174,15
6272,2175,19
6273,2175,69
6274,2175,1
6275,2175,7
6276,2176,68
6277,2176,28
6278,2176,1
6279,2176,23
6280,2194,18
6281,2082,1
6282,2082,23
6283,2163,64
6284,2163,15
6285,2163,1
6286,2163,31
6287,2164,1
6288,2164,62
6289,2164,32
6290,2164,5
6291,2164,23
6292,2165,46
6293,2165,64
6294,2165,5
6295,2165,1
6296,2166,59
6297,2166,2
6298,2166,64
6299,2166,1
6300,2181,1
6301,2182,36
6302,2183,11
6303,2183,1
6304,2184,64
6305,2184,23
6306,2203,38
6307,2203,59
6308,2203,1
6309,2186,64
6310,2186,31
6311,2187,64
6312,2187,13
6313,2187,37
6314,2187,23
6315,2188,29
6316,2188,5
6317,2188,1
6318,2189,2
6319,2189,28
6320,2189,1
6321,2208,18
6322,2209,15
6323,2209,60
6324,2209,64
6325,2209,31
6326,2177,15
6327,2177,64
6328,2177,31
6329,2178,59
6330,2178,20
6331,2179,5
6332,2179,1
6333,2179,62
6334,2180,1
6335,2180,62
6336,2180,71
6337,2180,42
6338,2180,29
6339,2180,5
6340,2180,48
6341,2214,18
6342,2195,59
6343,2195,48
6344,2195,1
6345,2196,36
6346,2197,59
6347,2197,64
6348,2198,28
6349,2198,72
6350,2218,28
6351,2199,29
6352,2199,1
6353,1310,59
6354,1310,1
6355,1294,1
6356,1294,20
6357,1294,5
6358,1294,31
6359,1294,56
6360,2202,24
6361,2202,37
6362,2223,18
6363,2225,37
6364,2225,64
6365,2225,31
6366,2225,46
6367,2225,15
6368,2224,18
6369,2190,64
6370,2190,15
6371,2190,1
6372,2190,31
6373,2191,29
6374,2191,64
6375,2191,23
6376,2192,29
6377,2192,1
6378,2193,38
6379,2193,1
6380,2193,23
6381,2210,5
6382,2210,1
6383,2210,62
6384,2211,60
6385,2211,1
6386,2212,29
6387,2212,1
6388,2213,62
6389,2213,11
6390,2213,72
6391,2213,19
6392,2213,28
6393,2230,58
6394,2230,32
6395,2230,28
6396,2215,52
6397,2215,1
6398,2215,62
6399,2215,24
6400,2215,31
6401,2216,71
6402,2216,36
6403,2217,19
6404,2217,69
6405,2217,64
6406,2217,7
6407,2201,19
6408,2201,28
6409,2201,25
6410,2242,29
6411,2242,1
6412,2242,62
6413,2204,62
6414,2204,32
6415,2204,1
6416,2204,31
6417,2205,46
6418,2205,1
6419,2205,23
6420,2206,27
6421,2206,1
6422,2206,37
6423,2206,11
6424,2206,19
6425,2206,28
6426,2207,17
6427,2207,45
6428,2207,32
6429,2207,20
6430,2226,64
6431,2226,31
6432,2227,63
6433,2227,43
6434,2227,1
6435,2228,71
6436,2228,59
6437,2228,1
6438,2229,60
6439,2229,46
6440,2229,5
6441,2229,1
6442,2247,60
6443,2247,1
6444,2247,31
6445,2231,71
6446,2231,64
6447,2231,1
6448,2232,71
6449,2232,59
6450,2232,64
6451,2232,1
6452,2233,60
6453,2233,1
6454,2233,71
6455,2233,37
6456,2233,23
6457,2234,5
6458,2234,1
6459,2252,18
6460,2258,1
6461,2219,64
6462,2219,1
6463,2220,1
6464,2220,64
6465,2220,31
6466,2220,68
6467,2220,28
6468,2221,63
6469,2221,29
6470,2221,64
6471,2222,37
6472,2253,18
6473,2238,37
6474,2239,59
6475,2239,64
6476,2240,46
6477,2240,1
6478,2240,31
6479,2241,1
6480,2241,62
6481,2241,71
6482,2241,24
6483,2241,31
6484,2259,38
6485,2259,28
6486,2259,1
6487,2243,64
6488,2244,38
6489,2244,37
6490,2244,64
6491,2244,1
6492,2245,29
6493,2245,1
6494,2245,62
6495,2246,19
6496,2246,68
6497,2246,28
6498,2268,38
6499,2268,37
6500,2268,8
6501,2268,1
6502,2235,64
6503,2236,63
6504,2236,71
6505,2236,36
6506,2237,1
6507,2237,29
6508,2237,64
6509,2237,31
6510,2237,15
6511,2200,38
6512,2200,46
6513,2200,29
6514,2200,1
6515,2254,38
6516,2254,1
6517,2254,31
6518,2255,60
6519,2255,1
6520,2256,1
6521,2256,62
6522,2256,8
6523,2256,64
6524,2256,31
6525,2257,29
6526,2257,1
6527,2257,62
6528,2273,5
6529,2273,1
6530,2260,59
6531,2260,64
6532,1303,29
6533,1303,37
6534,2262,1
6535,2262,23
6536,2263,29
6537,2263,5
6538,2263,1
6539,2263,62
6540,2281,18
6541,2282,1
6542,2282,23
6543,2248,29
6544,2248,1
6545,2248,62
6546,2249,46
6547,2249,1
6548,2250,1
6549,2250,62
6550,2250,11
6551,2250,32
6552,2250,38
6553,2251,64
6554,2251,37
6555,2251,23
6556,2269,15
6557,2269,1
6558,2269,62
6559,2271,71
6560,2271,59
6561,2271,1
6562,2270,15
6563,2270,1
6564,2270,31
6565,2272,2
6566,2272,8
6567,2272,24
6568,2272,1
6569,2287,27
6570,2287,2
6571,2287,1
6572,2287,8
6573,2287,37
6574,2287,9
6575,2287,31
6576,2287,23
6577,2296,18
6578,2274,59
6579,2274,62
6580,2274,1
6581,2274,31
6582,2261,1
6583,2275,55
6584,2275,60
6585,2275,64
6586,2275,30
6587,2276,8
6588,2276,72
6589,2276,64
6590,2297,56
6591,2297,1
6592,2297,45
6593,2302,18
6594,2264,29
6595,2264,37
6596,2264,62
6597,2265,71
6598,2265,59
6599,2265,1
6600,2266,24
6601,2266,37
6602,2267,32
6603,2267,1
6604,2267,23
6605,2283,1
6606,2283,62
6607,2284,37
6608,2284,62
6609,2285,20
6610,2285,64
6611,2285,1
6612,2285,31
6613,2286,64
6614,2286,23
6615,2303,55
6616,2303,64
6617,2303,31
6618,2303,30
6619,2303,15
6620,2288,59
6621,2288,37
6622,2289,15
6623,2289,29
6624,2289,1
6625,2289,31
6626,2290,1
6627,2290,62
6628,2290,29
6629,2290,24
6630,2290,46
6631,2291,9
6632,2291,8
6633,2291,1
6634,2291,23
6635,2313,18
6636,2314,11
6637,2314,38
6638,2314,8
6639,2314,1
6640,2315,18
6641,2277,1
6642,2278,59
6643,2278,37
6644,2279,2
6645,2279,29
6646,2279,37
6647,2280,45
6648,2280,1
6649,2280,21
6650,2280,4
6651,2280,5
6652,2280,40
6653,2280,56
6654,2298,59
6655,2298,37
6656,2299,59
6657,2299,36
6658,2300,29
6659,2300,32
6660,2300,64
6661,2300,31
6662,2300,15
6663,2301,44
6664,2301,37
6665,2301,1
6666,2322,9
6667,2322,8
6668,2322,1
6669,2322,23
6670,2292,64
6671,2292,1
6672,2292,65
6673,2293,15
6674,2293,64
6675,2293,31
6676,2294,5
6677,2294,1
6678,2295,1
6679,2295,23
6680,1385,37
6681,1385,23
6682,2312,15
6683,2312,1
6684,2312,31
6685,1333,1
6686,1333,62
6687,1431,11
6688,1431,19
6689,1431,68
6690,1431,28
6691,1356,71
6692,1356,4
6693,1356,29
6694,1356,64
6695,2304,64
6696,2305,37
6697,2305,29
6698,2305,1
6699,2305,62
6700,2306,69
6701,2306,7
6702,2306,1
6703,2306,31
6704,2307,63
6705,2307,44
6706,2307,37
6707,2307,1
6708,1383,37
6709,2335,18
6710,2320,71
6711,2320,1
6712,1312,59
6713,1312,1
6714,1312,31
6715,1346,29
6716,1346,1
6717,2321,58
6718,2321,28
6719,1347,11
6720,1347,19
6721,1347,28
6722,1347,72
6723,2336,18
6724,2308,8
6725,2308,15
6726,2308,1
6727,2308,31
6728,2309,46
6729,2309,29
6730,2309,64
6731,2310,32
6732,2310,29
6733,2310,1
6734,2311,46
6735,2311,64
6736,2311,23
6737,2316,1
6738,2317,63
6739,2317,59
6740,2317,64
6741,2318,2
6742,2318,8
6743,2318,24
6744,2318,1
6745,2319,56
6746,2319,64
6747,2319,1
6748,2319,45
6749,2354,29
6750,2354,1
6751,1392,1
6752,1392,31
6753,1355,63
6754,1355,29
6755,1355,1
6756,1375,37
6757,1375,1
6758,1393,46
6759,1393,1
6760,1393,23
6761,2369,46
6762,2369,1
6763,2323,8
6764,2324,59
6765,2324,37
6766,2324,1
6767,2324,13
6768,2325,46
6769,2325,64
6770,2325,23
6771,2326,65
6772,2326,55
6773,2326,5
6774,2326,67
6775,2326,64
6776,2326,30
6777,2345,29
6778,2345,64
6779,1354,62
6780,1354,15
6781,1354,1
6782,1354,31
6783,1335,5
6784,1335,1
6785,1433,1
6786,1433,70
6787,1433,20
6788,1433,64
6789,1433,31
6790,2370,18
6791,1416,62
6792,1416,1
6793,1416,31
6794,2371,18
6795,2327,32
6796,2327,62
6797,2328,24
6798,2328,64
6799,2329,32
6800,2329,29
6801,2329,1
6802,2330,1
6803,2330,62
6804,2330,71
6805,2330,29
6806,2330,5
6807,2330,24
6808,2330,46
6809,2383,37
6810,2384,69
6811,2384,7
6812,2385,46
6813,2385,1
6814,2376,18
6815,2350,1
6816,2351,24
6817,2351,37
6818,2352,29
6819,2352,1
6820,2352,20
6821,2353,24
6822,2353,28
6823,2353,1
6824,2353,62
6825,2361,59
6826,2361,64
6827,2362,15
6828,2362,29
6829,2362,1
6830,2362,31
6831,2363,38
6832,2363,46
6833,2363,1
6834,2364,1
6835,2364,64
6836,2364,19
6837,2364,69
6838,2364,68
6839,2364,28
6840,2007,9
6841,2007,8
6842,2007,28
6843,2007,23
6844,2331,62
6845,2331,15
6846,2331,1
6847,2331,31
6848,2332,27
6849,2332,1
6850,2332,37
6851,2332,24
6852,2332,31
6853,2333,1
6854,2333,62
6855,2333,4
6856,2333,5
6857,2333,31
6858,2334,45
6859,2334,1
6860,2334,62
6861,2334,5
6862,2334,31
6863,2334,46
6864,2381,18
6865,2382,18
6866,2396,63
6867,2396,20
6868,2396,45
6869,2396,31
6870,2341,64
6871,2341,1
6872,2342,46
6873,2342,1
6874,2343,38
6875,2343,59
6876,2343,1
6877,2344,11
6878,2344,38
6879,2344,5
6880,2344,1
6881,2337,24
6882,2337,29
6883,2337,64
6884,2338,60
6885,2338,1
6886,2338,31
6887,2339,1
6888,2339,70
6889,2339,55
6890,2339,24
6891,2339,31
6892,2339,30
6893,2340,23
6894,2340,64
6895,2340,31
6896,1419,29
6897,1419,23
6898,2346,64
6899,2347,19
6900,2347,69
6901,2347,7
6902,2348,64
6903,2348,23
6904,2348,37
6905,2348,31
6906,2349,38
6907,2349,1
6908,2349,23
6909,2405,62
6910,2405,29
6911,2405,64
6912,2405,31
6913,2405,15
6914,1430,64
6915,1430,60
6916,1430,37
6917,2358,46
6918,2358,1
6919,2359,60
6920,2359,1
6921,2359,62
6922,2359,29
6923,2359,5
6924,2359,46
6925,2360,1
6926,2360,23
6927,1353,62
6928,1353,64
6929,1353,1
6930,1353,31
6931,2355,1
6932,2355,62
6933,2356,8
6934,2356,15
6935,2356,1
6936,2356,31
6937,2357,56
6938,2357,45
6939,2357,20
6940,2420,11
6941,2420,19
6942,2420,69
6943,2420,1
6944,2365,64
6945,2366,29
6946,2366,1
6947,2366,62
6948,2367,27
6949,2367,44
6950,2367,1
6951,2367,62
6952,2367,37
6953,2368,63
6954,2368,46
6955,2368,43
6956,2368,1
6957,2425,63
6958,2425,38
6959,2425,43
6960,2425,1
6961,2377,15
6962,2377,64
6963,2377,31
6964,2378,64
6965,2378,15
6966,2378,1
6967,2378,31
6968,2379,32
6969,2379,28
6970,2379,29
6971,2379,62
6972,2380,56
6973,2380,4
6974,2380,5
6975,2380,20
6976,2372,15
6977,2372,64
6978,2372,31
6979,2373,64
6980,2374,63
6981,2374,43
6982,2374,36
6983,2374,1
6984,2375,58
6985,2375,1
6986,2375,11
6987,2375,32
6988,2375,38
6989,2375,28
6990,2426,1
6991,2426,23
6992,2431,18
6993,2386,59
6994,2386,1
6995,2387,29
6996,2387,1
6997,2387,62
6998,2388,59
6999,2388,1
7000,2388,31
7001,2389,36
7002,2389,59
7003,2389,20
7004,2389,63
7005,2389,64
7006,2389,22
7007,2056,58
7008,2056,1
7009,2056,63
7010,2056,43
7011,2056,28
7012,2056,23
7013,2440,18
7014,2391,64
7015,2392,71
7016,2392,5
7017,2392,1
7018,2392,62
7019,2393,65
7020,2393,64
7021,2393,1
7022,2393,31
7023,2394,60
7024,2394,46
7025,2394,5
7026,2394,1
7027,1382,59
7028,1382,1
7029,1394,38
7030,1394,1
7031,1394,23
7032,1418,2
7033,1418,1
7034,1418,8
7035,1418,9
7036,1418,23
7037,2390,1
7038,2390,8
7039,2390,24
7040,2390,64
7041,2390,31
7042,2065,19
7043,2065,28
7044,2065,72
7045,2065,1
7046,2441,18
7047,1363,24
7048,1363,64
7049,1363,31
7050,1334,24
7051,1334,29
7052,1334,37
7053,1334,23
7054,2395,39
7055,2395,29
7056,2395,64
7057,2395,23
7058,1376,39
7059,1376,1
7060,1376,23
7061,2399,19
7062,2399,69
7063,2399,7
7064,2399,23
7065,2446,18
7066,2401,64
7067,2403,11
7068,2403,19
7069,2403,28
7070,2403,72
7071,2402,37
7072,2402,8
7073,2402,1
7074,2404,39
7075,2404,23
7076,2398,38
7077,2398,1
7078,2397,23
7079,1348,1
7080,1348,23
7081,2400,19
7082,2400,69
7083,2400,8
7084,2400,1
7085,2458,29
7086,2458,1
7087,2458,62
7088,2451,18
7089,2406,64
7090,2406,31
7091,2411,38
7092,2411,59
7093,2411,36
7094,2411,1
7095,2408,59
7096,2408,48
7097,2408,23
7098,2409,1
7099,2409,11
7100,2409,39
7101,2409,19
7102,2409,38
7103,2409,68
7104,2409,28
7105,2409,23
7106,2452,18
7107,2468,71
7108,2468,64
7109,2416,19
7110,2416,69
7111,2416,7
7112,2417,71
7113,2417,5
7114,2417,1
7115,2417,62
7116,2418,1
7117,2418,62
7118,2418,29
7119,2418,32
7120,2418,5
7121,2419,63
7122,2419,43
7123,2419,72
7124,2419,1
7125,2412,32
7126,2412,29
7127,2412,1
7128,2412,62
7129,2413,45
7130,2413,20
7131,2413,32
7132,2413,31
7133,2414,71
7134,2414,64
7135,2415,44
7136,2415,13
7137,2415,37
7138,2415,23
7139,2453,18
7140,2474,29
7141,2474,1
7142,2421,15
7143,2421,1
7144,2421,31
7145,2473,62
7146,2473,32
7147,2473,1
7148,2473,31
7149,2422,50
7150,2422,1
7151,2422,62
7152,2422,21
7153,2422,32
7154,2422,49
7155,2422,64
7156,2423,44
7157,2423,1
7158,2423,62
7159,2423,37
7160,2423,32
7161,2485,63
7162,2485,43
7163,2485,1
7164,2485,62
7165,2484,18
7166,2433,15
7167,2433,1
7168,2433,31
7169,2432,37
7170,2432,1
7171,2434,45
7172,2434,20
7173,2434,32
7174,2434,31
7175,2435,29
7176,2435,1
7177,2435,31
7178,2427,8
7179,2427,15
7180,2427,64
7181,2427,31
7182,2428,38
7183,2428,59
7184,2428,1
7185,2428,31
7186,2429,45
7187,2429,1
7188,2429,20
7189,2429,32
7190,2429,64
7191,2429,31
7192,2430,8
7193,2430,5
7194,2430,1
7195,2430,31
7196,2490,63
7197,2490,43
7198,2490,1
7199,2490,23
7200,2495,18
7201,2436,1
7202,2436,62
7203,2436,59
7204,2436,29
7205,2436,32
7206,2436,31
7207,2437,37
7208,2437,29
7209,2437,5
7210,2437,1
7211,2438,19
7212,2438,28
7213,2439,11
7214,2439,19
7215,2439,68
7216,2439,28
7217,2500,1
7218,2500,23
7219,2501,18
7220,2447,45
7221,2447,62
7222,2447,1
7223,2447,31
7224,2448,37
7225,2448,15
7226,2448,1
7227,2448,31
7228,2483,59
7229,2483,1
7230,2483,31
7231,2450,37
7232,2450,29
7233,2450,1
7234,2442,71
7235,2442,24
7236,2442,1
7237,2442,31
7238,2445,1
7239,2445,11
7240,2445,28
7241,2445,31
7242,2445,19
7243,2445,69
7244,2445,72
7245,2443,1
7246,2443,23
7247,2444,23
7248,2444,64
7249,2444,31
7250,2506,1
7251,2506,62
7252,2506,72
7253,2506,38
7254,2506,68
7255,2506,28
7256,2515,18
7257,2454,38
7258,2454,1
7259,2455,28
7260,2455,31
7261,2456,63
7262,2456,2
7263,2456,29
7264,2456,64
7265,2457,37
7266,2457,23
7267,2516,18
7268,2517,19
7269,2517,69
7270,2517,23
7271,2463,60
7272,2463,64
7273,2464,59
7274,2464,64
7275,2464,23
7276,2465,46
7277,2465,64
7278,2465,1
7279,2466,45
7280,2466,46
7281,2466,72
7282,2466,1
7283,2459,29
7284,2459,1
7285,2475,15
7286,2475,29
7287,2475,64
7288,2475,31
7289,2461,11
7290,2461,31
7291,2461,19
7292,2461,69
7293,2461,7
7294,2462,32
7295,2462,1
7296,2462,62
7297,2522,38
7298,2522,5
7299,2522,1
7300,2523,18
7301,2469,1
7302,2469,62
7303,2469,29
7304,2469,5
7305,2469,46
7306,2470,63
7307,2470,59
7308,2470,64
7309,2471,46
7310,2471,64
7311,2471,1
7312,2472,38
7313,2472,68
7314,2472,28
7315,2472,1
7316,2535,37
7317,2535,1
7318,2535,23
7319,2534,18
7320,2480,1
7321,2480,31
7322,2481,71
7323,2481,10
7324,2481,37
7325,2482,2
7326,2482,1
7327,2482,8
7328,2482,24
7329,2482,38
7330,2449,46
7331,2449,60
7332,2449,1
7333,2449,42
7334,2449,32
7335,2449,5
7336,2449,48
7337,2476,64
7338,2476,1
7339,2476,31
7340,2477,13
7341,2477,37
7342,2477,23
7343,2478,8
7344,2478,60
7345,2478,1
7346,2479,1
7347,2479,62
7348,2479,59
7349,2479,32
7350,2479,31
7351,2537,9
7352,2537,8
7353,2537,1
7354,2537,23
7355,2486,15
7356,2486,1
7357,2486,31
7358,2487,29
7359,2487,64
7360,2487,31
7361,2488,1
7362,2488,62
7363,2488,71
7364,2488,29
7365,2488,32
7366,2488,46
7367,2526,1
7368,2526,42
7369,2526,21
7370,2526,4
7371,2526,56
7372,2526,48
7373,2526,23
7374,2555,20
7375,2555,64
7376,2555,1
7377,2555,31
7378,2496,64
7379,2496,37
7380,2497,71
7381,2497,29
7382,2497,1
7383,2497,62
7384,2498,60
7385,2498,8
7386,2498,5
7387,2498,1
7388,2499,29
7389,2499,1
7390,2499,62
7391,2491,44
7392,2491,37
7393,2492,64
7394,2493,11
7395,2493,19
7396,2493,69
7397,2493,7
7398,2494,64
7399,2494,15
7400,2494,1
7401,2494,70
7402,2560,24
7403,2560,37
7404,2502,62
7405,2502,64
7406,2502,1
7407,2502,31
7408,2503,10
7409,2503,8
7410,2503,1
7411,2504,46
7412,2504,1
7413,2504,23
7414,2505,1
7415,2505,62
7416,2505,72
7417,2505,31
7418,2505,69
7419,2505,28
7420,2565,71
7421,2565,29
7422,2565,1
7423,2532,15
7424,2532,64
7425,2532,31
7426,2512,45
7427,2512,20
7428,2512,4
7429,2512,32
7430,2512,5
7431,2512,31
7432,2512,56
7433,2512,72
7434,2533,10
7435,2533,8
7436,2533,1
7437,2513,45
7438,2513,1
7439,2513,21
7440,2513,4
7441,2513,5
7442,2513,40
7443,2513,56
7444,2507,44
7445,2507,24
7446,2507,37
7447,2508,38
7448,2508,46
7449,2508,1
7450,2509,8
7451,2509,29
7452,2510,65
7453,2510,55
7454,2510,64
7455,2510,30
7456,2510,23
7457,2570,1
7458,2570,23
7459,2518,1
7460,2519,8
7461,2519,1
7462,2520,63
7463,2520,29
7464,2520,64
7465,2520,31
7466,2521,38
7467,2521,1
7468,2521,23
7469,2579,44
7470,2579,1
7471,2579,29
7472,2579,37
7473,2579,23
7474,2528,24
7475,2528,64
7476,2529,46
7477,2529,8
7478,2529,1
7479,2530,1
7480,2530,29
7481,2530,5
7482,2530,46
7483,2530,23
7484,2531,1
7485,2531,37
7486,2531,24
7487,2531,19
7488,2531,69
7489,2524,71
7490,2524,62
7491,2524,1
7492,2524,31
7493,2525,37
7494,2525,15
7495,2525,1
7496,2525,31
7497,2541,24
7498,2541,37
7499,2527,42
7500,2527,48
7501,2527,60
7502,2527,1
