difficulty,id,paidOnly,questionFrontendId,title,titleSlug,acRate
HARD,3556,0,3266,Final Array State After K Multiplication Operations II,final-array-state-after-k-multiplication-operations-ii,0.1289255614671124
HARD,3544,0,3267,Count Almost Equal Pairs II,count-almost-equal-pairs-ii,0.2696047631870269
HARD,3585,1,3268,Find Overlapping Shifts II,find-overlapping-shifts-ii,0.5588659298414224
HARD,3586,1,3269,Constructing Two Increasing Arrays,constructing-two-increasing-arrays,0.6238881829733164
EASY,3568,0,3270,Find the Key of the Numbers,find-the-key-of-the-numbers,0.7640379206167309
MEDIUM,3540,0,3271,Hash Divided String,hash-divided-string,0.8310694664464593
HARD,3548,0,3272,Find the Count of Good Integers,find-the-count-of-good-integers,0.6947268835289171
HARD,3531,0,3273,Minimum Amount of Damage Dealt to Bob,minimum-amount-of-damage-dealt-to-bob,0.39420866737680105
EASY,3553,0,3274,Check if Two Chessboard Squares Have the Same Color,check-if-two-chessboard-squares-have-the-same-color,0.722223393711912
MEDIUM,3495,0,3275,K-th Nearest Obstacle Queries,k-th-nearest-obstacle-queries,0.48757674399439616
HARD,3563,0,3276,Select Cells in Grid With Maximum Score,select-cells-in-grid-with-maximum-score,0.15513486133974927
HARD,3551,0,3277,Maximum XOR Score Subarray Queries,maximum-xor-score-subarray-queries,0.4349656009712667
MEDIUM,3589,1,3278,Find Candidates for Data Scientist Position II,find-candidates-for-data-scientist-position-ii,0.42603296938557056
HARD,3590,1,3279,Maximum Total Area Occupied by Pistons,maximum-total-area-occupied-by-pistons,0.3951137320977254
EASY,3567,0,3280,Convert Date to Binary,convert-date-to-binary,0.8863459342957438
MEDIUM,3485,0,3281,Maximize Score of Numbers in Ranges,maximize-score-of-numbers-in-ranges,0.3542734260614935
MEDIUM,3528,0,3282,Reach End of Array With Max Score,reach-end-of-array-with-max-score,0.3324277369028602
HARD,3560,0,3283,Maximum Number of Moves to Kill All Pawns,maximum-number-of-moves-to-kill-all-pawns,0.33451285680585047
MEDIUM,3602,1,3284,Sum of Consecutive Subarrays,sum-of-consecutive-subarrays,0.42518440463645946
EASY,3582,0,3285,Find Indices of Stable Mountains,find-indices-of-stable-mountains,0.866277520123674
MEDIUM,3558,0,3286,Find a Safe Walk Through a Grid,find-a-safe-walk-through-a-grid,0.3235434597338378
HARD,3575,0,3287,Find the Maximum Sequence Value of Array,find-the-maximum-sequence-value-of-array,0.20792922188494856
HARD,3571,0,3288,Length of the Longest Increasing Path,length-of-the-longest-increasing-path,0.18797760210803688
EASY,3581,0,3289,The Two Sneaky Numbers of Digitville,the-two-sneaky-numbers-of-digitville,0.899117487294347
MEDIUM,3518,0,3290,Maximum Multiplication Score,maximum-multiplication-score,0.4118286957517462
MEDIUM,3559,0,3291,Minimum Number of Valid Strings to Form Target I,minimum-number-of-valid-strings-to-form-target-i,0.21508499314452523
HARD,3557,0,3292,Minimum Number of Valid Strings to Form Target II,minimum-number-of-valid-strings-to-form-target-ii,0.20099096032376412
MEDIUM,3609,1,3293,Calculate Product Final Price,calculate-product-final-price,0.7908318154219793
MEDIUM,3615,1,3294,Convert Doubly Linked List to Array II,convert-doubly-linked-list-to-array-ii,0.8190728476821192
MEDIUM,3541,0,3295,Report Spam Message,report-spam-message,0.48384936951166124
MEDIUM,3496,0,3296,Minimum Number of Seconds to Make Mountain Height Zero,minimum-number-of-seconds-to-make-mountain-height-zero,0.36751520148407707
MEDIUM,3573,0,3297,Count Substrings That Can Be Rearranged to Contain a String I,count-substrings-that-can-be-rearranged-to-contain-a-string-i,0.42485981725979044
HARD,3572,0,3298,Count Substrings That Can Be Rearranged to Contain a String II,count-substrings-that-can-be-rearranged-to-contain-a-string-ii,0.55839550366331
HARD,3623,1,3299,Sum of Consecutive Subsequences,sum-of-consecutive-subsequences,0.42603550295857995
EASY,3606,0,3300,Minimum Element After Replacement With Digit Sum,minimum-element-after-replacement-with-digit-sum,0.8455862223438939
MEDIUM,3510,0,3301,Maximize the Total Height of Unique Towers,maximize-the-total-height-of-unique-towers,0.371630155481033
MEDIUM,3584,0,3302,Find the Lexicographically Smallest Valid Sequence,find-the-lexicographically-smallest-valid-sequence,0.2144597181137985
HARD,3580,0,3303,Find the Occurrence of First Almost Equal Substring,find-the-occurrence-of-first-almost-equal-substring,0.15123545261709567
EASY,3600,0,3304,Find the K-th Character in String Game I,find-the-k-th-character-in-string-game-i,0.816365865793319
MEDIUM,3570,0,3305,Count of Substrings Containing Every Vowel and K Consonants I,count-of-substrings-containing-every-vowel-and-k-consonants-i,0.4163218718790127
MEDIUM,3569,0,3306,Count of Substrings Containing Every Vowel and K Consonants II,count-of-substrings-containing-every-vowel-and-k-consonants-ii,0.40616333701902607
HARD,3601,0,3307,Find the K-th Character in String Game II,find-the-k-th-character-in-string-game-ii,0.4856622236091298
MEDIUM,3624,1,3308,Find Top Performing Driver,find-top-performing-driver,0.4913306872780447
MEDIUM,3579,0,3309,Maximum Possible Number by Binary Concatenation,maximum-possible-number-by-binary-concatenation,0.652070833257345
MEDIUM,3561,0,3310,Remove Methods From Project,remove-methods-from-project,0.5022643456327748
HARD,3578,0,3311,Construct 2D Grid Matching Graph Layout,construct-2d-grid-matching-graph-layout,0.293606998654105
HARD,3583,0,3312,Sorted GCD Pair Queries,sorted-gcd-pair-queries,0.2209338400682541
HARD,3497,1,3313,Find the Last Marked Nodes in Tree,find-the-last-marked-nodes-in-tree,0.5533088235294118
EASY,3605,0,3314,Construct the Minimum Bitwise Array I,construct-the-minimum-bitwise-array-i,0.7459825610722778
MEDIUM,3611,0,3315,Construct the Minimum Bitwise Array II,construct-the-minimum-bitwise-array-ii,0.35784642694780594
MEDIUM,3487,0,3316,Find Maximum Removals From Source String,find-maximum-removals-from-source-string,0.3902140470440335
HARD,3604,0,3317,Find the Number of Possible Ways for an Event,find-the-number-of-possible-ways-for-an-event,0.34512976070104484
EASY,3610,0,3318,Find X-Sum of All K-Long Subarrays I,find-x-sum-of-all-k-long-subarrays-i,0.7612390290879643
MEDIUM,3509,0,3319,K-th Largest Perfect Subtree Size in Binary Tree,k-th-largest-perfect-subtree-size-in-binary-tree,0.6191067272525768
HARD,3588,0,3320,Count The Number of Winning Sequences,count-the-number-of-winning-sequences,0.3192210249992369
HARD,3592,0,3321,Find X-Sum of All K-Long Subarrays II,find-x-sum-of-all-k-long-subarrays-ii,0.410955059762989
MEDIUM,3642,1,3322,Premier League Table Ranking III,premier-league-table-ranking-iii,0.703731343283582
MEDIUM,3565,1,3323,Minimize Connected Groups by Inserting Interval,minimize-connected-groups-by-inserting-interval,0.49981350242446854
MEDIUM,3566,0,3324,Find the Sequence of Strings Appeared on the Screen,find-the-sequence-of-strings-appeared-on-the-screen,0.8008645477527547
MEDIUM,3502,0,3325,Count Substrings With K-Frequency Characters I,count-substrings-with-k-frequency-characters-i,0.5543863449962086
MEDIUM,3607,0,3326,Minimum Division Operations to Make Array Non Decreasing,minimum-division-operations-to-make-array-non-decreasing,0.28987092808850645
HARD,3603,0,3327,Check if DFS Strings Are Palindromes,check-if-dfs-strings-are-palindromes,0.1968686930462969
MEDIUM,3650,1,3328,Find Cities in Each State II,find-cities-in-each-state-ii,0.6835978835978836
HARD,3499,1,3329,Count Substrings With K-Frequency Characters II,count-substrings-with-k-frequency-characters-ii,0.7014581734458942
EASY,3617,0,3330,Find the Original Typed String I,find-the-original-typed-string-i,0.7208043994279564
MEDIUM,3576,0,3331,Find Subtree Sizes After Changes,find-subtree-sizes-after-changes,0.5386344107343513
MEDIUM,3587,0,3332,Maximum Points Tourist Can Earn,maximum-points-tourist-can-earn,0.47277488583016636
HARD,3618,0,3333,Find the Original Typed String II,find-the-original-typed-string-ii,0.4562262524971601
MEDIUM,3593,0,3334,Find the Maximum Factor Score of Array,find-the-maximum-factor-score-of-array,0.4088073140802958
MEDIUM,3629,0,3335,Total Characters in String After Transformations I,total-characters-in-string-after-transformations-i,0.4569881495559029
HARD,3608,0,3336,Find the Number of Subsequences With Equal GCD,find-the-number-of-subsequences-with-equal-gcd,0.309297052154195
HARD,3630,0,3337,Total Characters in String After Transformations II,total-characters-in-string-after-transformations-ii,0.5805638322255329
MEDIUM,3660,1,3338,Second Highest Salary II,second-highest-salary-ii,0.8660914030041547
MEDIUM,3614,1,3339,Find the Number of K-Even Arrays,find-the-number-of-k-even-arrays,0.6025504782146652
EASY,3636,0,3340,Check Balanced String,check-balanced-string,0.8214445939883356
MEDIUM,3627,0,3341,Find Minimum Time to Reach Last Room I,find-minimum-time-to-reach-last-room-i,0.5549452417376946
MEDIUM,3628,0,3342,Find Minimum Time to Reach Last Room II,find-minimum-time-to-reach-last-room-ii,0.6796776991619892
HARD,3637,0,3343,Count Number of Balanced Permutations,count-number-of-balanced-permutations,0.4917521917978975
MEDIUM,3679,1,3344,Maximum Sized Array,maximum-sized-array,0.5073212747631353
EASY,3626,0,3345,Smallest Divisible Digit Product I,smallest-divisible-digit-product-i,0.6436858316221766
MEDIUM,3622,0,3346,Maximum Frequency of an Element After Performing Operations I,maximum-frequency-of-an-element-after-performing-operations-i,0.4009444106356012
HARD,3640,0,3347,Maximum Frequency of an Element After Performing Operations II,maximum-frequency-of-an-element-after-performing-operations-ii,0.5390679190161821
HARD,3635,0,3348,Smallest Divisible Digit Product II,smallest-divisible-digit-product-ii,0.142996792424011
EASY,3612,0,3349,Adjacent Increasing Subarrays Detection I,adjacent-increasing-subarrays-detection-i,0.48024475099141184
MEDIUM,3619,0,3350,Adjacent Increasing Subarrays Detection II,adjacent-increasing-subarrays-detection-ii,0.5884947830152083
HARD,3646,0,3351,Sum of Good Subsequences,sum-of-good-subsequences,0.3066519529846533
HARD,3631,0,3352,Count K-Reducible Numbers Less Than N,count-k-reducible-numbers-less-than-n,0.2725190367114468
EASY,3694,1,3353,Minimum Total Operations,minimum-total-operations,0.6365492598264421
EASY,3616,0,3354,Make Array Elements Equal to Zero,make-array-elements-equal-to-zero,0.6833531064306222
MEDIUM,3639,0,3355,Zero Array Transformation I,zero-array-transformation-i,0.5439579734460852
MEDIUM,3643,0,3356,Zero Array Transformation II,zero-array-transformation-ii,0.43609132033263953
HARD,3658,0,3357,Minimize the Maximum Adjacent Element Difference,minimize-the-maximum-adjacent-element-difference,0.19191356649587882
EASY,3695,1,3358,Books with NULL Ratings,books-with-null-ratings,0.833248987854251
HARD,3652,1,3359,Find Sorted Submatrices With Maximum Element at Most K,find-sorted-submatrices-with-maximum-element-at-most-k,0.5069708491761724
EASY,3625,0,3360,Stone Removal Game,stone-removal-game,0.4233551452728262
MEDIUM,3591,0,3361,Shift Distance Between Two Strings,shift-distance-between-two-strings,0.5341659850248537
MEDIUM,3647,0,3362,Zero Array Transformation III,zero-array-transformation-iii,0.549118769523782
HARD,3648,0,3363,Find the Maximum Number of Fruits Collected,find-the-maximum-number-of-fruits-collected,0.6511076974329552
EASY,3644,0,3364,Minimum Positive Sum Subarray ,minimum-positive-sum-subarray,0.4461556179069476
MEDIUM,3595,0,3365,Rearrange K Substrings to Form Target String,rearrange-k-substrings-to-form-target-string,0.5659791895078712
MEDIUM,3654,0,3366,Minimum Array Sum,minimum-array-sum,0.30629553953506305
HARD,3675,0,3367,Maximize Sum of Weights after Edge Removals,maximize-sum-of-weights-after-edge-removals,0.3007699371335735
HARD,3703,1,3368,First Letter Capitalization,first-letter-capitalization,0.8638783269961976
HARD,3710,1,3369,Design an Array Statistics Tracker ,design-an-array-statistics-tracker,0.3519267043923471
EASY,3676,0,3370,Smallest Number With All Set Bits,smallest-number-with-all-set-bits,0.8033992147594724
MEDIUM,3594,0,3371,Identify the Largest Outlier in an Array,identify-the-largest-outlier-in-an-array,0.36156956506451954
MEDIUM,3633,0,3372,Maximize the Number of Target Nodes After Connecting Trees I,maximize-the-number-of-target-nodes-after-connecting-trees-i,0.6952474114848005
HARD,3645,0,3373,Maximize the Number of Target Nodes After Connecting Trees II,maximize-the-number-of-target-nodes-after-connecting-trees-ii,0.731672171150893
HARD,3711,0,3374,First Letter Capitalization II,first-letter-capitalization-ii,0.5911544850498339
EASY,3621,0,3375,Minimum Operations to Make Array Values Equal to K,minimum-operations-to-make-array-values-equal-to-k,0.7329363181153918
MEDIUM,3649,0,3376,Minimum Time to Break Locks I,minimum-time-to-break-locks-i,0.31871392854639347
MEDIUM,3655,0,3377,Digit Operations to Make Two Integers Equal,digit-operations-to-make-two-integers-equal,0.29456212456528613
HARD,3680,0,3378,Count Connected Components in LCM Graph,count-connected-components-in-lcm-graph,0.3083006302770841
EASY,3651,0,3379,Transformed Array,transformed-array,0.575407879029049
MEDIUM,3681,0,3380,Maximum Area Rectangle With Point Constraints I,maximum-area-rectangle-with-point-constraints-i,0.5106619504800404
MEDIUM,3653,0,3381,Maximum Subarray Sum With Length Divisible by K,maximum-subarray-sum-with-length-divisible-by-k,0.496296208922126
HARD,3689,0,3382,Maximum Area Rectangle With Point Constraints II,maximum-area-rectangle-with-point-constraints-ii,0.23071999999999998
HARD,3718,1,3383,Minimum Runes to Add to Cast Spell,minimum-runes-to-add-to-cast-spell,0.44561186650185414
HARD,3719,1,3384,Team Dominance by Pass Success,team-dominance-by-pass-success,0.7236343969713359
HARD,3693,1,3385,Minimum Time to Break Locks II,minimum-time-to-break-locks-ii,0.43732590529247906
EASY,3632,0,3386,Button with Longest Push Time,button-with-longest-push-time,0.4092839735406754
MEDIUM,3613,0,3387,Maximize Amount After Two Days of Conversions,maximize-amount-after-two-days-of-conversions,0.6096454092864159
MEDIUM,3686,0,3388,Count Beautiful Splits in an Array,count-beautiful-splits-in-an-array,0.18443975031448034
HARD,3638,0,3389,Minimum Operations to Make Character Frequencies Equal,minimum-operations-to-make-character-frequencies-equal,0.2632134686455095
HARD,3726,1,3390,Longest Team Pass Streak,longest-team-pass-streak,0.4007386888273315
MEDIUM,3735,1,3391,Design a 3D Binary Matrix with Efficient Layer Tracking,design-a-3d-binary-matrix-with-efficient-layer-tracking,0.6718346253229974
EASY,3685,0,3392,Count Subarrays of Length Three With a Condition,count-subarrays-of-length-three-with-a-condition,0.6150032776138971
MEDIUM,3659,0,3393,Count Paths With the Given XOR Value,count-paths-with-the-given-xor-value,0.40407645796762237
MEDIUM,3657,0,3394,Check if Grid can be Cut into Sections,check-if-grid-can-be-cut-into-sections,0.6827069401415069
HARD,3700,0,3395,Subsequences with a Unique Middle Mode I,subsequences-with-a-unique-middle-mode-i,0.20473827437169842
EASY,3656,0,3396,Minimum Number of Operations to Make Elements in Array Distinct,minimum-number-of-operations-to-make-elements-in-array-distinct,0.7130861900406825
MEDIUM,3620,0,3397,Maximum Number of Distinct Elements After Operations,maximum-number-of-distinct-elements-after-operations,0.521139668025866
HARD,3690,0,3398,Smallest Substring With Identical Characters I,smallest-substring-with-identical-characters-i,0.20180170160707334
HARD,3706,0,3399,Smallest Substring With Identical Characters II,smallest-substring-with-identical-characters-ii,0.400598265031409
MEDIUM,3740,1,3400,Maximum Number of Matching Indices After Right Shifts,maximum-number-of-matching-indices-after-right-shifts,0.8429752066115702
HARD,3746,1,3401,Find Circular Gift Exchange Chains,find-circular-gift-exchange-chains,0.5121457489878543
EASY,3691,0,3402,Minimum Operations to Make Columns Strictly Increasing,minimum-operations-to-make-columns-strictly-increasing,0.7241669505279821
MEDIUM,3683,0,3403,Find the Lexicographically Largest String From the Box I,find-the-lexicographically-largest-string-from-the-box-i,0.4095539412145231
MEDIUM,3699,0,3404,Count Special Subsequences,count-special-subsequences,0.29679343773303507
HARD,3682,0,3405,Count the Number of Arrays with K Matching Adjacent Elements,count-the-number-of-arrays-with-k-matching-adjacent-elements,0.5834250060160198
HARD,3749,1,3406,Find the Lexicographically Largest String From the Box II,find-the-lexicographically-largest-string-from-the-box-ii,0.49504950495049505
EASY,3684,0,3407,Substring Matching Pattern,substring-matching-pattern,0.28099643909154537
MEDIUM,3678,0,3408,Design Task Manager,design-task-manager,0.4918772607593691
MEDIUM,3716,0,3409,Longest Subsequence With Decreasing Adjacent Difference,longest-subsequence-with-decreasing-adjacent-difference,0.1642018165390651
HARD,3688,0,3410,Maximize Subarray Sum After Removing All Occurrences of One Element,maximize-subarray-sum-after-removing-all-occurrences-of-one-element,0.22641399075861263
EASY,3702,0,3411,Maximum Subarray With Equal Products,maximum-subarray-with-equal-products,0.4627983153954141
MEDIUM,3634,0,3412,Find Mirror Score of a String,find-mirror-score-of-a-string,0.3511184611367395
MEDIUM,3715,0,3413,Maximum Coins From K Consecutive Bags,maximum-coins-from-k-consecutive-bags,0.24228462140311222
HARD,3562,0,3414,Maximum Score of Non-overlapping Intervals,maximum-score-of-non-overlapping-intervals,0.3078153564899452
EASY,3757,1,3415,Find Products with Three Consecutive Digits ,find-products-with-three-consecutive-digits,0.8185085354896675
HARD,3756,1,3416,Subsequences with a Unique Middle Mode II,subsequences-with-a-unique-middle-mode-ii,0.12940461725394897
EASY,3708,0,3417,Zigzag Grid Traversal With Skip,zigzag-grid-traversal-with-skip,0.6464253977104424
MEDIUM,3677,0,3418,Maximum Amount of Money Robot Can Earn,maximum-amount-of-money-robot-can-earn,0.2936475618446503
MEDIUM,3720,0,3419,Minimize the Maximum Edge Weight of Graph,minimize-the-maximum-edge-weight-of-graph,0.43715121715785343
HARD,3674,0,3420,Count Non-Decreasing Subarrays After K Operations,count-non-decreasing-subarrays-after-k-operations,0.2323705592788091
MEDIUM,3767,0,3421,Find Students Who Improved,find-students-who-improved,0.4789983474109438
MEDIUM,3698,1,3422,Minimum Operations to Make Subarray Elements Equal,minimum-operations-to-make-subarray-elements-equal,0.4707112970711297
EASY,3747,0,3423,Maximum Difference Between Adjacent Elements in a Circular Array,maximum-difference-between-adjacent-elements-in-a-circular-array,0.7573374615830741
MEDIUM,3712,0,3424,Minimum Cost to Make Arrays Identical,minimum-cost-to-make-arrays-identical,0.37577968873009143
HARD,3687,0,3425,Longest Special Path,longest-special-path,0.22058767044363356
HARD,3739,0,3426,Manhattan Distances of All Arrangements of Pieces,manhattan-distances-of-all-arrangements-of-pieces,0.34838049143708116
EASY,3731,0,3427,Sum of Variable Length Subarrays,sum-of-variable-length-subarrays,0.8545032051282051
MEDIUM,3714,0,3428,Maximum and Minimum Sums of at Most Size K Subsequences,maximum-and-minimum-sums-of-at-most-size-k-subsequences,0.21387850708737363
MEDIUM,3737,0,3429,Paint House IV,paint-house-iv,0.4486109327511664
HARD,3725,0,3430,Maximum and Minimum Sums of at Most Size K Subarrays,maximum-and-minimum-sums-of-at-most-size-k-subarrays,0.24409881061299177
MEDIUM,3758,1,3431,Minimum Unlocked Indices to Sort Nums,minimum-unlocked-indices-to-sort-nums,0.5965317919075145
EASY,3704,0,3432,Count Partitions with Even Sum Difference,count-partitions-with-even-sum-difference,0.8510993770884041
MEDIUM,3721,0,3433,Count Mentions Per User,count-mentions-per-user,0.5082105033960941
MEDIUM,3751,0,3434,Maximum Frequency After Subarray Operation,maximum-frequency-after-subarray-operation,0.3046351701348575
HARD,3713,0,3435,Frequencies of Shortest Supersequences,frequencies-of-shortest-supersequences,0.2171657627917944
EASY,3782,0,3436,Find Valid Emails,find-valid-emails,0.4495044412352371
MEDIUM,3780,1,3437,Permutations III,permutations-iii,0.8695260947810438
EASY,3736,0,3438,Find Valid Pair of Adjacent Digits in String,find-valid-pair-of-adjacent-digits-in-string,0.6037424472304294
MEDIUM,3743,0,3439,Reschedule Meetings for Maximum Free Time I,reschedule-meetings-for-maximum-free-time-i,0.5391514280868723
MEDIUM,3741,0,3440,Reschedule Meetings for Maximum Free Time II,reschedule-meetings-for-maximum-free-time-ii,0.6040687115507476
HARD,3701,0,3441,Minimum Cost Good Caption,minimum-cost-good-caption,0.20349779292618878
EASY,3753,0,3442,Maximum Difference Between Even and Odd Frequency I,maximum-difference-between-even-and-odd-frequency-i,0.6076043897852291
MEDIUM,3754,0,3443,Maximum Manhattan Distance After K Changes,maximum-manhattan-distance-after-k-changes,0.5415389422533011
HARD,3697,0,3444,Minimum Increments for Target Multiples in an Array,minimum-increments-for-target-multiples-in-an-array,0.270015632261608
HARD,3761,0,3445,Maximum Difference Between Even and Odd Frequency II,maximum-difference-between-even-and-odd-frequency-ii,0.48709186600483906
MEDIUM,3748,0,3446,Sort Matrix by Diagonals,sort-matrix-by-diagonals,0.8468819992170503
MEDIUM,3760,0,3447,Assign Elements to Groups with Constraints,assign-elements-to-groups-with-constraints,0.26644454140388457
HARD,3696,0,3448,Count Substrings Divisible By Last Digit,count-substrings-divisible-by-last-digit,0.22613584212941717
HARD,3762,0,3449,Maximize the Minimum Game Score,maximize-the-minimum-game-score,0.25755627009646304
EASY,3787,1,3450,Maximum Students on a Single Bench,maximum-students-on-a-single-bench,0.8763111888111887
HARD,3792,0,3451,Find Invalid IP Addresses,find-invalid-ip-addresses,0.5247218788627935
EASY,3723,0,3452,Sum of Good Numbers,sum-of-good-numbers,0.6944661931659303
MEDIUM,3763,0,3453,Separate Squares I,separate-squares-i,0.580230843496179
HARD,3775,0,3454,Separate Squares II,separate-squares-ii,0.6036116409278287
HARD,3692,0,3455,Shortest Matching Substring,shortest-matching-substring,0.2353677977681622
EASY,3709,0,3456,Find Special Substring of Length K,find-special-substring-of-length-k,0.3509568351497469
MEDIUM,3779,0,3457,Eat Pizzas!,eat-pizzas,0.3296562966988181
MEDIUM,3771,0,3458,Select K Disjoint Special Substrings,select-k-disjoint-special-substrings,0.1891340786949835
HARD,3733,0,3459,Length of Longest V-Shaped Diagonal Segment,length-of-longest-v-shaped-diagonal-segment,0.5647738759384863
MEDIUM,3796,1,3460,Longest Common Prefix After at Most One Removal,longest-common-prefix-after-at-most-one-removal,0.6810506566604126
EASY,3768,0,3461,Check If Digits Are Equal in String After Operations I,check-if-digits-are-equal-in-string-after-operations-i,0.8247015853431647
MEDIUM,3764,0,3462,Maximum Sum With at Most K Elements,maximum-sum-with-at-most-k-elements,0.6040143121684819
HARD,3774,0,3463,Check If Digits Are Equal in String After Operations II,check-if-digits-are-equal-in-string-after-operations-ii,0.1409349571876828
HARD,3781,0,3464,Maximize the Distance Between Points on a Square,maximize-the-distance-between-points-on-a-square,0.2340576933603372
EASY,3803,0,3465,Find Products with Valid Serial Numbers,find-products-with-valid-serial-numbers,0.32785050464674725
MEDIUM,3806,1,3466,Maximum Coin Collection ,maximum-coin-collection,0.5265450020738283
EASY,3778,0,3467,Transform Array by Parity,transform-array-by-parity,0.896452070425389
MEDIUM,3785,0,3468,Find the Number of Copy Arrays,find-the-number-of-copy-arrays,0.4667351771591976
MEDIUM,3776,0,3469,Find Minimum Cost to Remove Array Elements,find-minimum-cost-to-remove-array-elements,0.21140460778172201
HARD,3783,0,3470,Permutations IV,permutations-iv,0.3358567358567359
EASY,3705,0,3471,Find the Largest Almost Missing Integer,find-the-largest-almost-missing-integer,0.36989488377995383
MEDIUM,3786,0,3472,Longest Palindromic Subsequence After at Most K Operations,longest-palindromic-subsequence-after-at-most-k-operations,0.3727065655427899
MEDIUM,3722,0,3473,Sum of K Subarrays With Length at Least M,sum-of-k-subarrays-with-length-at-least-m,0.25755405270346804
HARD,3770,0,3474,Lexicographically Smallest Generated String,lexicographically-smallest-generated-string,0.3136676499508358
MEDIUM,3816,0,3475,DNA Pattern Recognition ,dna-pattern-recognition,0.8548024413748795
MEDIUM,3818,1,3476,Maximize Profit from Task Assignment,maximize-profit-from-task-assignment,0.6578764746703678
EASY,3790,0,3477,Fruits Into Baskets II,fruits-into-baskets-ii,0.7022918691578655
MEDIUM,3759,0,3478,Choose K Elements With Maximum Sum,choose-k-elements-with-maximum-sum,0.3291143570622242
MEDIUM,3791,0,3479,Fruits Into Baskets III,fruits-into-baskets-iii,0.3886257013017447
HARD,3789,0,3480,Maximize Subarrays After Removing One Conflicting Pair,maximize-subarrays-after-removing-one-conflicting-pair,0.6467545959618772
MEDIUM,3825,1,3481,Apply Substitutions,apply-substitutions,0.7734647544160806
HARD,3828,0,3482,Analyze Organization Hierarchy,analyze-organization-hierarchy,0.5983128967736325
EASY,3799,0,3483,Unique 3-Digit Even Numbers,unique-3-digit-even-numbers,0.6882226841626607
MEDIUM,3797,0,3484,Design Spreadsheet,design-spreadsheet,0.7449282612739155
HARD,3784,0,3485,Longest Common Prefix of K Strings After Removal,longest-common-prefix-of-k-strings-after-removal,0.2348643006263048
HARD,3798,0,3486,Longest Special Path II,longest-special-path-ii,0.18039487891408298
EASY,3788,0,3487,Maximum Unique Subarray Sum After Deletion,maximum-unique-subarray-sum-after-deletion,0.4045307610747627
MEDIUM,3750,0,3488,Closest Equal Element Queries,closest-equal-element-queries,0.3252043806879531
MEDIUM,3795,0,3489,Zero Array Transformation IV,zero-array-transformation-iv,0.30828553393528557
HARD,3801,0,3490,Count Beautiful Numbers,count-beautiful-numbers,0.23057722308892356
EASY,3836,1,3491,Phone Number Prefix,phone-number-prefix,0.7068322981366459
EASY,3817,0,3492,Maximum Containers on a Ship,maximum-containers-on-a-ship,0.7511817390222665
MEDIUM,3809,0,3493,Properties Graph,properties-graph,0.48232967467615934
MEDIUM,3794,0,3494,Find the Minimum Amount of Time to Brew Potions,find-the-minimum-amount-of-time-to-brew-potions,0.627037462248905
HARD,3744,0,3495,Minimum Operations to Make Array Elements Zero,minimum-operations-to-make-array-elements-zero,0.6042154566744731
MEDIUM,3839,1,3496,Maximize Score After Pair Deletions,maximize-score-after-pair-deletions,0.5252210088403536
MEDIUM,3848,0,3497,Analyze Subscription Conversion ,analyze-subscription-conversion,0.7445837598089391
EASY,3811,0,3498,Reverse Degree of a String,reverse-degree-of-a-string,0.8847030949207759
MEDIUM,3805,0,3499,Maximize Active Section with Trade I,maximize-active-section-with-trade-i,0.3106679098537739
HARD,3765,0,3500,Minimum Cost to Divide Array Into Subarrays,minimum-cost-to-divide-array-into-subarrays,0.2730905354492522
HARD,3804,0,3501,Maximize Active Section with Trade II,maximize-active-section-with-trade-ii,0.20017108639863132
EASY,3832,0,3502,Minimum Cost to Reach Every Position,minimum-cost-to-reach-every-position,0.8309865164703875
MEDIUM,3793,0,3503,Longest Palindrome After Substring Concatenation I,longest-palindrome-after-substring-concatenation-i,0.43585325292031496
HARD,3808,0,3504,Longest Palindrome After Substring Concatenation II,longest-palindrome-after-substring-concatenation-ii,0.17380637335979712
HARD,3717,0,3505,Minimum Operations to Make Elements Within K Subarrays Equal,minimum-operations-to-make-elements-within-k-subarrays-equal,0.2693263483108335
HARD,3814,1,3506,Find Time Required to Eliminate Bacterial Strains,find-time-required-to-eliminate-bacterial-strains,0.6200762388818297
EASY,3773,0,3507,Minimum Pair Removal to Sort Array I,minimum-pair-removal-to-sort-array-i,0.5548526874674014
MEDIUM,3827,0,3508,Implement Router,implement-router,0.392511179016605
HARD,3777,0,3509,Maximum Product of Subsequences With an Alternating Sum Equal to K,maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k,0.12727641086824393
HARD,3772,0,3510,Minimum Pair Removal to Sort Array II,minimum-pair-removal-to-sort-array-ii,0.15321911632100993
MEDIUM,3855,1,3511,Make a Positive Array,make-a-positive-array,0.34787350054525634
EASY,3846,0,3512,Minimum Operations to Make Array Sum Divisible by K,minimum-operations-to-make-array-sum-divisible-by-k,0.9250279230760724
MEDIUM,3824,0,3513,Number of Unique XOR Triplets I,number-of-unique-xor-triplets-i,0.26247995188452283
MEDIUM,3820,0,3514,Number of Unique XOR Triplets II,number-of-unique-xor-triplets-ii,0.32221485562744334
HARD,3829,0,3515,Shortest Path in a Weighted Tree,shortest-path-in-a-weighted-tree,0.41890158225914836
EASY,3830,0,3516,Find Closest Person,find-closest-person,0.8897709103356832
MEDIUM,3812,0,3517,Smallest Palindromic Rearrangement I,smallest-palindromic-rearrangement-i,0.6345264727815063
HARD,3813,0,3518,Smallest Palindromic Rearrangement II,smallest-palindromic-rearrangement-ii,0.1406272547982106
